Id,SalePrice
1645,176102.81340037938
1646,154486.82269763344
1647,164876.33131626964
1648,151405.38123334534
1649,135952.41774494955
1650,118323.3291375014
1651,121725.561544039
1652,94765.89055999086
1653,97641.83619329745
1654,160340.26849073518
1655,154355.8352580676
1656,152651.91293605143
1657,158558.3294663405
1658,152207.8561679399
1659,139584.69407580787
1660,144290.1062029308
1661,420202.0073702802
1662,382938.31427944603
1663,396213.38098813966
1664,434208.2921770983
1665,353372.54155527364
1666,277832.44464815024
1667,327486.0490778322
1668,352115.37000646355
1669,281684.7304690742
1670,348064.9609829849
1671,244244.01603734383
1672,419764.4909454216
1673,309393.9057669425
1674,249228.9718446686
1675,189393.38550023665
1676,189639.43724317828
1677,218864.84807270495
1678,416735.5883867694
1679,364894.67270316783
1680,325284.3233739174
1681,265261.8503733962
1682,290716.9398461494
1683,183711.08106733765
1684,175659.766078426
1685,173625.58623630521
1686,174707.2823548011
1687,167793.60894834314
1688,189446.31107069214
1689,189279.97695938218
1690,180489.98550390103
1691,166316.42961658005
1692,248188.29467201902
1693,167778.74135743408
1694,180091.06080732617
1695,172971.51912138544
1696,266480.2568830924
1697,174052.57291455514
1698,353159.1076400964
1699,350755.1423897052
1700,239782.32345633174
1701,257311.63886503637
1702,296734.9003093278
1703,282698.2697364465
1704,303177.84532007016
1705,239525.5112010776
1706,427844.6070724208
1707,225302.1688584655
1708,225237.74256298094
1709,293901.0134246182
1710,241968.30116529053
1711,247964.0076280823
1712,302352.92036847246
1713,247667.2326520756
1714,217700.27739701403
1715,200737.63936753772
1716,189452.6629586526
1717,170288.48737934817
1718,137047.5208569785
1719,203951.66241477002
1720,253883.0220219803
1721,169778.74665749303
1722,128183.70414413583
1723,160911.54374014874
1724,231019.58164723462
1725,230406.53727629577
1726,193130.58809599045
1727,178363.11621729424
1728,178825.3380603935
1729,163642.4949223784
1730,169334.1412588382
1731,129545.8003742956
1732,124745.47691684728
1733,112757.9798826001
1734,130728.02810064852
1735,128950.96764292876
1736,121285.70861368148
1737,309933.29240882455
1738,209029.80480198635
1739,314188.368099699
1740,227242.17538280066
1741,178195.3160784031
1742,172948.46580172135
1743,177854.79171026897
1744,270601.294265873
1745,234362.41940893748
1746,224306.4306215729
1747,203374.8276859367
1748,208611.3732131065
1749,160662.77232239314
1750,147536.50716997354
1751,220098.28875101625
1752,115268.0578119679
1753,173077.46466263832
1754,208495.02142566696
1755,162335.71120175763
1756,116895.6332256607
1757,115490.92737493503
1758,138087.67932362497
1759,155313.70435606054
1760,161599.11835690422
1761,158239.0766416685
1762,165174.3396252748
1763,170300.4755743702
1764,123032.73457980363
1765,181650.05112313607
1766,166602.7530163551
1767,199785.2224480127
1768,134568.0962884802
1769,171228.10400093204
1770,139626.87537278215
1771,137537.4853684464
1772,151104.29107022614
1773,133308.30832831253
1774,174138.40700949973
1775,133270.7917143552
1776,116410.01184178088
1777,107175.48893462087
1778,125508.42991551507
1779,122016.96791443271
1780,172985.69236541007
1781,130370.60682196965
1782,100917.26511390942
1783,140324.85465412374
1784,95623.1974474785
1785,116561.50233364863
1786,161628.57010711293
1787,179314.28859130718
1788,60841.84008178586
1789,104905.80328884308
1790,83700.03965214704
1791,216330.1592555755
1792,156559.49329564188
1793,148260.484927449
1794,142015.4724806398
1795,139317.20626224493
1796,125015.92890707657
1797,126020.8647121111
1798,130276.74674093875
1799,103732.16124742155
1800,127215.5152216928
1801,127512.43986429537
1802,165814.44239959124
1803,160636.25340788846
1804,138526.7749011148
1805,135354.33655520348
1806,127818.44658363397
1807,154006.35862166763
1808,122622.77862641295
1809,118292.8686605894
1810,144792.1684064177
1811,114671.08439228586
1812,108502.42991528787
1813,126543.6678291246
1814,96730.34709803137
1815,69950.67964544082
1816,95423.15038160436
1817,128611.02329299171
1818,146223.04318792094
1819,114091.48270689667
1820,76437.41731659207
1821,126888.32139024645
1822,168523.83277880002
1823,66533.86546489052
1824,136292.65582726066
1825,135344.2360319266
1826,100485.2917918472
1827,116522.00152242204
1828,136353.5891266745
1829,126076.19781731955
1830,157783.28783529208
1831,180395.73190861006
1832,139862.25174501885
1833,154235.8522683384
1834,132155.89940109424
1835,171964.48110536914
1836,148916.9155831229
1837,85616.74800225822
1838,132360.55198235548
1839,87876.76073743202
1840,158020.09459418594
1841,144813.81405517148
1842,101702.99053454194
1843,138177.01664175894
1844,136904.40819379842
1845,139828.77288137333
1846,147646.76580297027
1847,164256.63894164847
1848,65498.45531182216
1849,123109.35876884927
1850,130613.09439574313
1851,142395.59494780542
1852,129625.95460722993
1853,135807.21537120265
1854,162365.59281120077
1855,153054.61589093314
1856,225151.56425757392
1857,157729.71161859663
1858,158212.28448677697
1859,127592.69914945471
1860,151547.41474343493
1861,128472.9729283748
1862,303941.74817883054
1863,303941.74817883054
1864,303941.74817883054
1865,331498.2718767856
1866,351192.6066260521
1867,258974.5954066558
1868,287127.50217526394
1869,194841.10876195566
1870,240441.92902239168
1871,248178.79968461607
1872,169311.3508694083
1873,220337.39076363138
1874,136389.08528105626
1875,198101.74995901246
1876,205493.03558522114
1877,193619.09666770723
1878,212075.69043390278
1879,128151.51058979725
1880,136388.544526388
1881,232941.17626329183
1882,251609.4736990644
1883,202533.14269067495
1884,227800.47676715432
1885,240840.01937092532
1886,253650.1609204243
1887,193500.93366421125
1888,255083.90745161677
1889,164164.24746425575
1890,131491.44351300184
1891,146200.99121759413
1892,112952.71911399181
1893,133354.77359220173
1894,136786.8199896886
1895,148398.3918268698
1896,122158.26697490469
1897,123423.8992025351
1898,98994.35553330937
1899,138380.41827861953
1900,127104.0825909019
1901,145801.63293993508
1902,141037.17518112305
1903,224660.38656703924
1904,132767.54868746994
1905,174431.39258323633
1906,145314.48667373796
1907,194215.32367650853
1908,126989.70856377341
1909,134466.6457635386
1910,132663.85463596275
1911,194427.15110885556
1912,262983.6493466115
1913,160260.59475926368
1914,75332.67280654916
1915,297453.84329265315
1916,76059.02557910515
1917,260065.7953642324
1918,130901.54878006106
1919,154002.88549540035
1920,192952.59646408193
1921,404490.08280853165
1922,313071.1414051643
1923,199321.2560537511
1924,216320.44077799993
1925,230603.43584839592
1926,387784.7926963529
1927,133480.2202073714
1928,162668.04580247073
1929,123096.20519035595
1930,137255.0702829986
1931,145324.0365654064
1932,143717.26985964912
1933,155698.4298339647
1934,183139.0685622242
1935,177850.39348698684
1936,184177.222030839
1937,177767.62204400543
1938,176590.6361410727
1939,267445.74944113044
1940,202308.75869312504
1941,183515.6456603776
1942,183201.20041682545
1943,193331.7180404712
1944,315183.17122290336
1945,336384.0579810233
1946,159901.0366859298
1947,303040.7062916611
1948,167601.95791614876
1949,237191.00282936514
1950,180253.80903309892
1951,245955.72801565286
1952,234131.95418518508
1953,164072.02310254326
1954,205891.83303610905
1955,131898.73790174662
1956,256936.36110326473
1957,177131.42068413313
1958,301986.8606189771
1959,159593.28548259372
1960,118529.56877393898
1961,125315.23106995577
1962,94765.89055999086
1963,100399.1832221944
1964,115152.18599975946
1965,156574.54811013283
1966,151041.2435279088
1967,251225.59673500055
1968,391451.56618374266
1969,370380.64701196476
1970,411604.8313538361
1971,405042.82287301583
1972,340768.9275795638
1973,278108.13899695344
1974,302786.2432018075
1975,412335.78558733145
1976,253161.12073974832
1977,338436.8871314961
1978,366474.80308760697
1979,368058.92608052265
1980,197042.80463725844
1981,337466.3765919617
1982,226558.14182230682
1983,226558.14182230682
1984,170421.5896483494
1985,208443.26908429363
1986,215838.39487731588
1987,184000.8407677335
1988,180941.16336027786
1989,187722.45025830314
1990,222146.64145479907
1991,218864.84807270495
1992,213131.10811821793
1993,172195.38924440593
1994,232702.6413942669
1995,185864.7151981225
1996,257959.2240368298
1997,320189.2334926899
1998,350999.6766531432
1999,250214.90701872067
2000,307285.78073588805
2001,253652.074200281
2002,227274.27886280516
2003,282667.34922695375
2004,265746.64046443265
2005,241605.71306059536
2006,239108.36855026658
2007,271072.5792510239
2008,197740.40172109468
2009,196059.5569126669
2010,188044.92959618868
2011,139270.06898559994
2012,183299.63720050495
2013,179229.6357542405
2014,187812.38978360384
2015,189527.9272760413
2016,198383.7805086312
2017,197708.02060940414
2018,128213.40424911569
2019,123308.85511124296
2020,120277.26470993827
2021,111807.24475399693
2022,175122.04328382266
2023,155394.77831527227
2024,228582.62525847062
2025,326524.3788911735
2026,182881.02149184904
2027,154897.20246380448
2028,163522.3921932325
2029,174872.98023337525
2030,274783.6526374296
2031,223174.63053333454
2032,243916.79436641806
2033,261366.68993982862
2034,163348.39680175603
2035,209561.444702353
2036,192480.22797405915
2037,192625.97030540838
2038,291762.0485820787
2039,193874.23303666702
2040,315730.7591615409
2041,249983.5624356707
2042,206362.40069502985
2043,174020.23936228827
2044,174872.25877843917
2045,211916.57967228844
2046,157221.34514953117
2047,145999.515366652
2048,138595.4606017288
2049,149170.35238377837
2050,172634.0884445
2051,110712.6641898149
2052,139058.52870909421
2053,142010.69042412227
2054,76803.92783291015
2055,160282.73835509853
2056,129641.2082510521
2057,125741.6843857167
2058,200204.90298349338
2059,139227.2175695948
2060,157769.30315503062
2061,167160.78812382076
2062,132326.0318340017
2063,106284.84094965224
2064,137668.70118674843
2065,119724.98158794957
2066,180038.94779828048
2067,139591.77505101622
2068,171247.83718774057
2069,92392.58423187927
2070,109750.57749404767
2071,97565.09178432965
2072,141816.27768780303
2073,132982.27944784096
2074,184208.68723400688
2075,144327.45959103093
2076,120166.2626313202
2077,147924.5446983489
2078,131078.38645402188
2079,137516.14315271753
2080,125569.13592697206
2081,122412.7110868718
2082,143380.80591385244
2083,148930.3625575397
2084,112633.1873827908
2085,139839.86081636188
2086,139934.97272032828
2087,131656.0969801286
2088,122210.80269693959
2089,96241.73226013809
2090,139325.8789707214
2091,124882.22100682805
2092,148434.35769799186
2093,136760.47068963
2094,130004.11896113334
2095,153518.4301660979
2096,92477.58527537974
2097,94790.25991117391
2098,141338.53924652463
2099,60718.78084057665
2100,126209.82076593307
2101,147563.85402543275
2102,143160.64237209308
2103,104500.3052467832
2104,156013.98005243382
2105,120198.66457920958
2106,93363.84607326244
2107,238787.60275378774
2108,128156.22906976267
2109,127516.81661339646
2110,125330.56226563238
2111,165381.00971707085
2112,137699.04224684354
2113,121285.13796599234
2114,111715.3905500241
2115,150487.4175644217
2116,121905.30125931383
2117,157974.59928042346
2118,127240.6554950397
2119,107433.92380903817
2120,106473.013229828
2121,107599.88933316183
2122,95823.46571175124
2123,101506.15101315323
2124,207530.6460211941
2125,152296.43089198534
2126,174324.18477401993
2127,163626.2191747535
2128,136249.45693205867
2129,103926.97209505775
2130,145027.98588103426
2131,186355.96115001678
2132,129792.176755231
2133,126347.82763269146
2134,120027.74448177763
2135,110510.85678851008
2136,93733.87262735046
2137,128697.93045577797
2138,138017.1973053037
2139,147495.83472581976
2140,134032.41792168704
2141,138055.12198083542
2142,140551.34502740987
2143,150777.10405490373
2144,128522.9886967893
2145,132270.47727851075
2146,144670.95747996838
2147,157474.47909680117
2148,128305.99613032346
2149,135263.5824770696
2150,213733.71167900387
2151,118647.3917507809
2152,155111.89633632512
2153,155402.6264173882
2154,111504.01769097283
2155,124530.24304788528
2156,242794.4208057683
2157,225319.9419590126
2158,230934.4856712331
2159,216029.7013588604
2160,165172.11263297225
2161,261539.58994338656
2162,440090.6519649623
2163,353856.77196433884
2164,252321.49689656412
2165,180219.61536123138
2166,144553.21004153797
2167,194204.97810447242
2168,204055.60967258603
2169,190362.62767452013
2170,220930.75953075127
2171,147173.51048485815
2172,145556.5418958537
2173,167229.40619742713
2174,250445.15865193258
2175,300531.62029252667
2176,287042.3760643916
2177,266078.1795845625
2178,214611.97384383623
2179,146419.0678990472
2180,250285.36453406542
2181,196034.9602468597
2182,231749.21631364778
2183,204944.34310103545
2184,141155.7928807258
2185,129447.27367836262
2186,149984.177406175
2187,143707.01025825707
2188,153724.93141501324
2189,198252.4101541653
2190,94437.79247784399
2191,94437.79247784399
2192,95160.00662461488
2193,95887.1930069
2194,103198.22655324021
2195,112604.32980946785
2196,113782.77285311441
2197,112794.04005332626
2198,162096.53922083945
2199,162149.83836153665
2200,115492.32501093217
2201,128213.45895225607
2202,170902.45965985657
2203,161624.19227973188
2204,165472.37299285177
2205,119398.790881828
2206,130186.90703177603
2207,200456.40462500017
2208,218925.8008250771
2209,178284.81994564697
2210,126840.1566127152
2211,116357.76313474025
2212,118158.62762142104
2213,104387.30433258592
2214,141229.25729124586
2215,102523.85140912098
2216,152106.71785627087
2217,82179.80887614246
2218,96672.4540252842
2219,88618.39561261192
2220,70267.65356992598
2221,291320.6714660239
2222,236554.42523018862
2223,297055.81567387027
2224,230490.45906178205
2225,152703.77675036062
2226,192705.6498019774
2227,199023.3987175323
2228,252961.48368973433
2229,228248.183530536
2230,163163.8539289621
2231,211448.89530695102
2232,196157.9131060005
2233,175326.36432001772
2234,228840.14463651722
2235,205490.94341374992
2236,288196.1921799901
2237,363978.2693033009
2238,211137.69930402757
2239,127318.84182796367
2240,165418.95262326516
2241,142315.72901071617
2242,141648.5648836801
2243,128444.94193504877
2244,97050.01234883169
2245,89014.36503892868
2246,143721.66430073863
2247,105162.95877443385
2248,124457.9051555851
2249,127457.22728688449
2250,136635.3855681887
2251,130116.86636642307
2252,182957.31979762367
2253,165825.03971200107
2254,179300.04271386794
2255,184170.61322531247
2256,176847.96775716168
2257,211727.71357887337
2258,177217.1081528345
2259,180081.52847579363
2260,154333.36090450519
2261,183936.7550928702
2262,201822.50503005885
2263,325814.63087709
2264,432556.6748012418
2265,169157.27110933725
2266,272228.6645980198
2267,342497.59377206594
2268,376707.05536876735
2269,172333.9878585558
2270,170845.3298922513
2271,228514.89380072028
2272,194244.13179365091
2273,164689.7545345856
2274,171420.00177423723
2275,173335.97890839938
2276,171487.969962482
2277,180548.79697552684
2278,158679.2463218193
2279,129836.230422667
2280,116936.76116670942
2281,179924.53823383353
2282,180481.64736741
2283,95199.96404834742
2284,117846.47097197273
2285,148125.4285183682
2286,128115.71028891472
2287,325683.88301486446
2288,280788.7423936154
2289,398677.25066092465
2290,412774.1310460554
2291,331689.3759327202
2292,395771.1204567848
2293,432249.4396268189
2294,398601.2054227375
2295,436111.2919383267
2296,301459.0012272404
2297,279636.06748139946
2298,327226.3435735538
2299,418307.9531203107
2300,308091.9778420814
2301,255606.66893384376
2302,230743.38041594476
2303,277206.2534149828
2304,265851.86455214117
2305,184752.55688026102
2306,184752.55688026102
2307,189202.2547545887
2308,240371.42845912863
2309,272262.30620036705
2310,227491.4413527603
2311,183711.08106733765
2312,184903.39983551166
2313,175664.7293327298
2314,169886.36040159035
2315,173827.42374469264
2316,190248.4314967869
2317,175756.2897181941
2318,175582.23245840715
2319,177542.9002816336
2320,184020.47992078925
2321,247319.1286189528
2322,171819.40261107302
2323,168938.30181323385
2324,167861.2517276541
2325,226828.94684138874
2326,168179.2982207699
2327,213379.53123516502
2328,217068.69302402544
2329,182818.09924938105
2330,177748.99161764703
2331,351017.0756529628
2332,382672.85887003975
2333,324346.70013119536
2334,268455.72169470874
2335,251654.44557488913
2336,319243.9454189563
2337,204548.17425690492
2338,251030.71996422316
2339,247006.06187970325
2340,388062.4261614205
2341,230890.780011093
2342,249064.00161005667
2343,220804.24144467263
2344,243742.55673332294
2345,264923.70702783554
2346,231084.18806506187
2347,200571.94386591663
2348,229819.07303928662
2349,176415.12895322265
2350,260346.9489230966
2351,261193.83108149713
2352,274025.7666551872
2353,268457.10247785517
2354,130896.47475228459
2355,144567.67262130222
2356,153331.93279798896
2357,217167.63458212998
2358,202575.17400594626
2359,119856.79242539108
2360,126120.13860304678
2361,141139.14208408605
2362,271149.630517607
2363,140383.56221626193
2364,151277.08546253896
2365,215413.86523155734
2366,189906.08597519144
2367,252306.1012294205
2368,202631.6443340174
2369,250065.68210811837
2370,174670.45104990367
2371,174884.2084196266
2372,192759.7768436457
2373,246904.9268741786
2374,287470.71790193854
2375,249833.85679552838
2376,251001.92711735467
2377,290358.5298718733
2378,149745.98018592226
2379,184303.82634249088
2380,150099.92337129227
2381,157336.88593540352
2382,198571.88841947398
2383,220989.33207100772
2384,239156.50744390005
2385,153594.03677540505
2386,140398.70894926137
2387,138325.92075185553
2388,120405.56088801712
2389,130710.73198218233
2390,134835.381313231
2391,132677.4859492147
2392,116552.56049813375
2393,162837.84905959447
2394,143884.79518653615
2395,196935.5454339132
2396,151638.8989899879
2397,192942.59921130954
2398,124729.700169273
2399,68744.65234948514
2400,59644.62871531437
2401,122821.2684046806
2402,133940.735732624
2403,153868.3274153757
2404,143289.29100031138
2405,150182.59961386852
2406,133581.07127635286
2407,129251.02817128623
2408,139316.2981645842
2409,136098.39619858222
2410,170270.3863331531
2411,118948.13716861296
2412,149375.34861171237
2413,131724.67269633836
2414,135657.8333584727
2415,155340.73816792932
2416,125310.07760281095
2417,128717.41805201695
2418,125417.41638134695
2419,136395.98140378582
2420,118082.91909620022
2421,144664.9907341705
2422,116827.49457067705
2423,118950.11983189419
2424,157523.60043753026
2425,232545.97544834792
2426,132669.7975212052
2427,121320.78651986623
2428,165820.11054852078
2429,114254.696987925
2430,129193.39619088486
2431,124351.85661288608
2432,134180.59524222536
2433,136138.39076026386
2434,147328.21257139483
2435,153964.24409291256
2436,110726.93245767201
2437,113436.59415058186
2438,123104.88000793653
2439,126267.20472526114
2440,128455.25535212239
2441,108738.97904088047
2442,111671.42979154178
2443,115476.22320132876
2444,124850.79113852802
2445,97294.056625421
2446,129906.77634225968
2447,205696.69076192405
2448,150818.9737454029
2449,105239.30834869765
2450,163375.46316564464
2451,128858.81062202381
2452,209506.4459815319
2453,103091.82486738957
2454,120877.71988299668
2455,117837.49696548814
2456,123709.44693861382
2457,124998.30303673643
2458,101715.08393115681
2459,111397.59016474696
2460,142236.0037727482
2461,124617.47190564069
2462,131238.87433189506
2463,115811.15184082594
2464,182679.58114159462
2465,133673.19357747096
2466,122665.2383440888
2467,146675.25539970215
2468,107809.10447258301
2469,110506.89429280449
2470,192500.2823482584
2471,198539.88669521548
2472,181236.14412945398
2473,121429.62439989175
2474,113701.47872465501
2475,221503.16581033563
2476,114008.49972116311
2477,130525.8843544974
2478,172200.09038810726
2479,126175.66116836565
2480,144914.68772950987
2481,131132.4932386663
2482,129993.10589405247
2483,120539.66673355771
2484,132279.998633438
2485,121343.28490366456
2486,153549.12320731115
2487,192256.0687370777
2488,141266.47861879543
2489,153145.2953053751
2490,144467.27995915752
2491,97334.11853306882
2492,186112.39729879377
2493,139676.2985150105
2494,158457.5993085942
2495,110717.66639009131
2496,225663.0299495969
2497,141061.56832277775
2498,115273.48712577003
2499,105236.92578454872
2500,134115.3924876048
2501,140129.93549576122
2502,142037.1413885212
2503,112204.73623383755
2504,192966.81452131344
2505,213236.93204650265
2506,271600.9120143461
2507,398469.795483135
2508,271600.9120143461
2509,224133.406136545
2510,242745.87878350329
2511,189622.79766130447
2512,219821.57491280022
2513,219491.55874273097
2514,217977.20481012482
2515,153105.02751379955
2516,163556.15637676595
2517,133730.40285833614
2518,140623.18650408144
2519,225886.08752105222
2520,202329.49108799963
2521,195991.55500885597
2522,214779.04349127522
2523,135306.27979670296
2524,139396.2982188559
2525,145303.2597704342
2526,144182.5383699207
2527,127078.14524776787
2528,130275.65369395788
2529,131003.7595159053
2530,118574.14285304028
2531,227095.90639300755
2532,232887.35078046372
2533,202886.556254422
2534,252347.56175644722
2535,281496.9120552598
2536,227088.6081286685
2537,207533.52258534374
2538,185022.35146133072
2539,184060.59920062608
2540,183200.25822682213
2541,178325.85063020082
2542,170157.0952132774
2543,125282.19520165522
2544,134981.27054509707
2545,126700.30795183308
2546,150453.66880351136
2547,146127.16321045783
2548,149984.31383318745
2549,163432.09060302406
2550,502688.6421305915
2551,145935.32039309922
2552,131330.25076453175
2553,94437.79247784399
2554,125032.46752807853
2555,102591.20364510485
2556,104120.92954487006
2557,114549.58172790393
2558,157209.0051971893
2559,138520.4551757155
2560,127646.53093757863
2561,119571.5527467741
2562,121979.8930893352
2563,132121.33824832112
2564,170334.12313329717
2565,115079.62516167623
2566,140093.2604609623
2567,125117.56011952186
2568,176065.18700014346
2569,179732.96510533913
2570,126620.93837591728
2571,198580.41802834836
2572,174997.83221630682
2573,219031.36799735454
2574,271979.05859139
2575,126976.86969132879
2576,131314.26900806613
2577,165137.9063292813
2578,99499.46650497628
2579,71999.71154190549
2580,145748.93114942653
2581,134506.84694449173
2582,114479.93570228147
2583,258148.6250516908
2584,159513.0540591167
2585,193827.77429048278
2586,194433.89501058534
2587,197878.51665734255
2588,140692.83470367998
2589,148740.11483245157
2590,217125.20753006238
2591,213592.75051863893
2592,243481.43784533968
2593,258543.5863731069
2594,178822.38913633348
2595,207704.38436345226
2596,333920.83499435306
2597,205173.81358314306
2598,264611.4990795753
2599,332086.9349327221
2600,174474.28781201888
2601,142986.23679909128
2602,86998.480117933
2603,87626.33187093922
2604,84299.52148668643
2605,90257.04656261798
2606,140771.35906854388
2607,164664.58067054473
2608,186020.48118674842
2609,149797.2863015872
2610,104705.03784803812
2611,157719.20321954897
2612,151659.37399518798
2613,124457.9051555851
2614,124882.00449137432
2615,149442.6605582012
2616,131587.04106324786
2617,170183.4711264129
2618,164273.98620430595
2619,241032.93811781527
2620,178652.87648477405
2621,183382.87677213593
2622,200497.181300559
2623,248117.91048502253
2624,304646.5183147268
2625,316218.511047589
2626,169246.72507681852
2627,184405.1765866773
2628,394847.9408872055
2629,413914.82531433366
2630,341044.0108401401
2631,450831.37813726574
2632,374848.1820719697
2633,292443.5944970233
2634,362763.8482050258
2635,145246.2848268599
2636,184561.56394580123
2637,155247.92172590995
2638,247326.17733702128
2639,182335.85694901177
2640,151600.5359652779
2641,116147.2690496587
2642,194293.31509914144
2643,124268.77730112642
2644,130932.27331390386
2645,96357.380968906
2646,95324.17732598416
2647,95470.3370438982
2648,140780.0331954473
2649,143450.9428558371
2650,146770.46808041728
2651,155067.6550138427
2652,424630.3064720003
2653,260491.14415477784
2654,273024.87363724696
2655,353886.79028082907
2656,316694.90381269535
2657,294861.3606537698
2658,267369.6989135421
2659,306253.8680987453
2660,331637.06311829615
2661,333310.05921400344
2662,331228.7527195326
2663,280524.2008052986
2664,269880.3180971022
2665,309509.127105096
2666,288052.0886211218
2667,170847.3492142255
2668,176736.29186459826
2669,181235.57571422588
2670,283840.85335112
2671,176736.29186459826
2672,190190.07754078394
2673,201013.93897091283
2674,197956.24224606168
2675,172811.67232120942
2676,189794.6991345196
2677,201262.44638682707
2678,270288.6184083191
2679,274717.09032612084
2680,280297.65129985847
2681,379315.1564563538
2682,334996.8947127274
2683,444765.37075715594
2684,311919.14501811727
2685,341787.47466948215
2686,261543.77109718556
2687,261154.94180018126
2688,241540.730661299
2689,215797.43847887864
2690,467488.3010523995
2691,198563.62496801218
2692,129239.48185786411
2693,195556.12550642918
2694,129155.73194450432
2695,192693.38917474318
2696,186708.6865737064
2697,212716.03374782705
2698,191692.3229068693
2699,178708.0763251175
2700,170268.09231025627
2701,163024.0173907751
2702,132886.27941016507
2703,152515.90565653573
2704,144020.46892910116
2705,129093.64410788198
2706,122203.63322842846
2707,130192.70888511735
2708,130055.75558407253
2709,106945.26155184349
2710,122393.01890037273
2711,253765.24732812284
2712,344938.88300767064
2713,170659.4930323703
2714,150680.30416536497
2715,174302.4076325896
2716,150816.56692424
2717,176483.5688961559
2718,255081.8362652558
2719,156132.06878674094
2720,169024.7624934765
2721,144176.87565929326
2722,157444.0434039201
2723,146235.50988158069
2724,123738.97872793407
2725,135816.5784441437
2726,144124.3674637846
2727,162917.19879876138
2728,166566.77302010963
2729,144964.2568289235
2730,146266.5016364008
2731,109356.16686219972
2732,118635.0920988
2733,161711.95900721024
2734,154406.3949521706
2735,130145.41841833455
